class_name,svm_calibrated,rf,logreg,lightgbm,extratrees,xgboost,catboost,gradientboosting,adaboost,knn,naivebayes
alicate_corte,0.9296453072544154,0.9608086410742958,0.9404466501240695,0.9573784848927165,0.966866150926872,0.9703692891548679,0.961465479492045,0.9535834184790541,0.8667347832433221,0.8695081010071521,0.8398773901620202
calibrador,0.9947443181818182,0.9715198863636364,0.9940340909090909,0.9829545454545455,0.9866477272727272,0.9767045454545454,0.9595170454545455,0.9711647727272728,0.9409090909090909,0.9673295454545455,0.9339488636363635
cutter,0.9740240240240241,0.9765015015015015,0.9809309309309309,0.9777777777777779,0.9816816816816817,0.9825825825825826,0.9729729729729729,0.9566066066066067,0.8665165165165166,0.9442192192192193,0.6872372372372373
destornillador_chico_plano,0.9226390307984235,0.9594949642387972,0.9370894759889067,0.9767917092395272,0.9855495548095169,0.9712450737118669,0.9454094292803971,0.9565027003357174,0.9033717705444461,0.7070500656838419,0.7631002773317763
llave_chica_mixta,0.9963544940289125,0.9973601508485229,0.9978629792583281,0.9979886863607794,1.0,0.9964802011313639,0.9963544940289126,0.9908233815210559,0.9790069138906348,0.9976115650534255,0.9346951602765557
llave_regulable,0.9798569551890235,0.9637279229309591,0.9843818420668515,0.9729966428258647,0.9708071814333673,0.9734345351043643,0.9305210918114144,0.9419062910524011,0.8162312071230478,0.9401547219384032,0.8114143920595533
pelacables,0.9756756756756756,0.9228978978978978,0.9686186186186185,0.9445945945945947,0.9214714714714715,0.9367867867867868,0.9262762762762762,0.9304804804804805,0.8912912912912914,0.8463213213213213,0.8671171171171171
wincha,0.9914414414414414,0.9689189189189189,0.9873873873873873,0.9936936936936938,0.9795795795795796,0.995045045045045,0.9777777777777777,0.9830330330330331,0.9696696696696697,0.9261261261261262,0.8840840840840841
