dim_1,dim_2,dim_3,class_name,split
15.669793,-21.644197,9.956302,alicate_corte,train
16.730635,-23.138912,8.744805,alicate_corte,test
0.8881065,-0.32881773,1.4028338,alicate_corte,train
32.216793,-3.9086766,27.59512,alicate_corte,val
-9.964863,-0.96084505,14.612761,alicate_corte,train
5.5445476,-26.640478,-19.424711,alicate_corte,train
-7.1884856,-28.162882,-19.54662,alicate_corte,train
3.074883,7.3764315,8.409402,alicate_corte,train
1.4556998,4.7773066,7.848574,alicate_corte,train
9.501527,-31.30642,23.94862,alicate_corte,train
-12.737966,28.560291,15.967354,alicate_corte,train
-15.124094,28.37089,19.217258,alicate_corte,test
-15.416108,29.108055,16.309505,alicate_corte,val
-16.033787,30.833736,18.706596,alicate_corte,train
6.523659,27.896273,24.34328,alicate_corte,train
5.86385,29.650406,22.301672,alicate_corte,val
4.0381455,27.803951,23.250982,alicate_corte,test
-31.953373,-12.575262,-10.37968,alicate_corte,train
-17.008028,21.682764,-8.219082,alicate_corte,train
-10.596869,7.277738,-4.180788,alicate_corte,train
-3.8234348,-19.448586,1.1746202,alicate_corte,train
17.443775,-9.142389,0.4098623,alicate_corte,train
0.7807542,-2.350683,-29.08913,alicate_corte,train
-17.678833,5.263915,-22.978071,alicate_corte,val
2.4154458,35.129395,26.277649,alicate_corte,test
1.7962339,36.807625,24.924742,alicate_corte,test
33.389915,4.9127455,19.785465,alicate_corte,train
1.4671346,-16.90333,3.2364776,alicate_corte,train
5.4286904,3.7994578,-13.912779,alicate_corte,train
-23.972464,17.891449,14.698828,alicate_corte,train
-1.1838417,23.681719,-21.11115,alicate_corte,train
-17.933842,15.243232,6.903697,alicate_corte,train
-9.751676,11.454013,-4.873032,alicate_corte,train
-0.20783935,-4.2923098,10.311781,alicate_corte,train
-12.434254,-21.84656,3.752132,alicate_corte,val
1.0651565,7.1674147,18.817432,alicate_corte,train
17.437878,-3.222093,20.888237,alicate_corte,val
13.670888,18.72112,2.229011,alicate_corte,train
10.991385,-5.086559,-17.164925,alicate_corte,train
-30.359737,-15.786469,18.899649,alicate_corte,train
35.7098,13.559414,-12.266215,alicate_corte,train
6.8046703,-17.076982,16.636053,alicate_corte,val
13.349858,9.586475,-33.88959,alicate_corte,val
