dim_1,dim_2,class_name,split
-54.247726,-8.848825,cutter,test
-12.554513,0.6117274,cutter,test
-30.023863,26.404919,cutter,val
37.32762,-23.887543,cutter,train
38.692307,-24.838322,cutter,val
13.767691,12.648427,cutter,train
-40.32913,-1.3503371,cutter,train
-40.548107,-1.4289949,cutter,train
16.034433,53.140327,cutter,train
6.2157745,29.555523,cutter,train
3.3413863,-29.194553,cutter,train
-7.637606,-5.550527,cutter,train
25.08815,-5.6207557,cutter,train
-3.66591,-7.0006285,cutter,train
0.20138353,39.402607,destornillador_chico_plano,test
16.81648,9.185537,destornillador_chico_plano,train
28.800304,18.131912,destornillador_chico_plano,val
20.871685,-15.279025,destornillador_chico_plano,train
21.693344,15.225775,destornillador_chico_plano,train
2.1139452,9.684605,destornillador_chico_plano,train
19.645794,-2.8707275,destornillador_chico_plano,train
25.284557,21.418032,destornillador_chico_plano,train
11.682829,-6.7327614,destornillador_chico_plano,train
-20.934729,-14.202208,destornillador_chico_plano,train
-2.349637,42.285973,destornillador_chico_plano,val
-14.451132,2.3713734,destornillador_chico_plano,train
18.256134,9.80441,destornillador_chico_plano,train
38.26899,-6.3724527,destornillador_chico_plano,test
9.425751,11.986928,destornillador_chico_plano,train
14.024778,-13.744123,destornillador_chico_plano,train
-17.43328,-19.083591,destornillador_chico_plano,train
10.218483,16.116875,destornillador_chico_plano,train
-14.852438,4.212755,destornillador_chico_plano,train
37.91603,12.000859,destornillador_chico_plano,test
37.92874,11.994956,destornillador_chico_plano,train
5.9011726,11.997394,destornillador_chico_plano,train
37.29183,-5.789022,destornillador_chico_plano,train
1.1709757,-9.571186,destornillador_chico_plano,train
-5.5193095,28.435501,destornillador_chico_plano,train
-8.500962,30.098827,destornillador_chico_plano,val
1.2852443,-3.72118,destornillador_chico_plano,train
12.421141,19.638958,destornillador_chico_plano,val
-11.075599,-16.123487,destornillador_chico_plano,train
11.3411665,8.717059,destornillador_chico_plano,train
20.152094,-21.15818,destornillador_chico_plano,train
-0.17437857,41.41528,destornillador_chico_plano,train
29.981403,28.373848,destornillador_chico_plano,val
-17.432337,-19.083605,destornillador_chico_plano,val
33.110016,-38.369205,destornillador_chico_plano,train
42.02701,10.89405,destornillador_chico_plano,train
-5.830803,-11.533843,destornillador_chico_plano,train
25.241833,3.5996046,destornillador_chico_plano,val
-3.1125062,-11.7853565,destornillador_chico_plano,train
6.764308,2.3207312,destornillador_chico_plano,train
24.570642,3.8453517,destornillador_chico_plano,train
-9.278424,27.227016,destornillador_chico_plano,train
28.86457,18.162905,destornillador_chico_plano,val
-2.2175202,43.08728,destornillador_chico_plano,test
-3.4467666,43.6388,destornillador_chico_plano,val
-2.90104,32.415012,destornillador_chico_plano,train
29.995502,28.43047,destornillador_chico_plano,test
2.72299,8.568226,destornillador_chico_plano,val
-33.60259,14.541018,destornillador_chico_plano,test
12.299178,22.790237,destornillador_chico_plano,train
15.451319,4.402857,destornillador_chico_plano,train
20.962233,-7.0012956,destornillador_chico_plano,train
37.45982,12.189268,destornillador_chico_plano,val
-7.9009495,28.481907,destornillador_chico_plano,test
21.526882,-7.4559135,destornillador_chico_plano,train
19.97885,23.529922,destornillador_chico_plano,test
22.492332,17.992346,destornillador_chico_plano,train
32.56578,-38.17815,destornillador_chico_plano,test
5.69155,-6.606183,destornillador_chico_plano,train
3.5283873,7.9451685,destornillador_chico_plano,train
-26.60793,9.619409,destornillador_chico_plano,test
-2.202654,32.627857,destornillador_chico_plano,train
20.519093,14.544737,destornillador_chico_plano,train
6.4569893,-27.303072,destornillador_chico_plano,train
36.74459,-5.4657474,destornillador_chico_plano,val
21.991074,-13.687708,destornillador_chico_plano,val
29.066626,0.17443565,destornillador_chico_plano,train
-15.110302,-14.009444,destornillador_chico_plano,train
13.433401,-19.348711,destornillador_chico_plano,train
3.2536623,-22.404747,destornillador_chico_plano,train
15.451233,14.445619,destornillador_chico_plano,train
0.52857393,38.159035,destornillador_chico_plano,train
26.43684,16.610868,destornillador_chico_plano,train
-18.845766,-1.9389765,destornillador_chico_plano,train
29.777185,26.82662,destornillador_chico_plano,train
-8.621711,-9.5676565,destornillador_chico_plano,train
-3.3153486,-14.887484,destornillador_chico_plano,train
13.856959,18.616707,destornillador_chico_plano,train
-2.0758643,41.191113,destornillador_chico_plano,train
33.159824,-38.387787,destornillador_chico_plano,test
-1.6764241,-13.8305645,destornillador_chico_plano,train
-16.44758,-4.768099,destornillador_chico_plano,train
-2.6197476,-22.599072,destornillador_chico_plano,train
-5.364964,-22.142307,destornillador_chico_plano,val
0.32096356,10.975684,destornillador_chico_plano,train
10.422707,-2.750582,destornillador_chico_plano,train
-4.7859173,-21.602057,destornillador_chico_plano,train
9.393237,-1.7565147,destornillador_chico_plano,train
-11.736874,6.0565147,destornillador_chico_plano,train
12.736996,16.058174,destornillador_chico_plano,train
21.037344,23.252224,destornillador_chico_plano,val
21.1356,23.214941,destornillador_chico_plano,train
