dim_1,dim_2,class_name,split
-21.98333,-7.5739965,llave_chica_mixta,train
-22.517717,-10.980738,llave_chica_mixta,train
-19.49214,-5.8233013,llave_chica_mixta,train
-20.82705,-10.930806,llave_chica_mixta,train
-22.047655,-11.339807,llave_chica_mixta,train
-19.032557,-9.788961,llave_chica_mixta,train
-19.721813,-9.489509,llave_chica_mixta,train
-23.46147,-9.805262,llave_chica_mixta,train
-22.526052,-8.944607,llave_chica_mixta,train
-20.709042,-12.235965,llave_chica_mixta,train
-20.964565,-10.392202,llave_chica_mixta,train
-23.066038,-11.247102,llave_chica_mixta,train
-22.44464,-8.831857,llave_chica_mixta,train
-20.697197,-11.545769,llave_chica_mixta,val
-19.55275,-10.5213,llave_chica_mixta,val
-21.52021,-9.060012,llave_chica_mixta,train
-19.324757,-8.667282,llave_chica_mixta,train
-21.901548,-12.028834,llave_chica_mixta,val
-21.31866,-10.133041,llave_chica_mixta,train
-22.207375,-7.8240533,llave_chica_mixta,train
-22.442366,-10.327841,llave_chica_mixta,train
-22.952984,-10.681472,llave_chica_mixta,test
-23.53319,-9.48442,llave_chica_mixta,train
-22.744465,-9.393177,llave_chica_mixta,train
-23.119617,-10.679346,llave_chica_mixta,train
-20.842907,-11.308397,llave_chica_mixta,train
-19.772556,-10.912247,llave_chica_mixta,train
-22.01236,-10.348098,llave_chica_mixta,train
-22.524504,-9.019365,llave_chica_mixta,val
-21.772121,-10.354273,llave_chica_mixta,train
-22.869204,-10.387068,llave_chica_mixta,train
-20.798117,-11.471761,llave_chica_mixta,train
-21.47089,-12.230724,llave_chica_mixta,train
-21.603397,-12.126836,llave_chica_mixta,train
-21.303417,-10.847665,llave_chica_mixta,train
-23.551819,-9.809149,llave_chica_mixta,val
-21.76793,-12.14042,llave_chica_mixta,train
-20.26511,-11.57725,llave_chica_mixta,train
-21.71922,-9.593033,llave_chica_mixta,train
-19.395258,-9.162076,llave_chica_mixta,train
-21.288052,-10.427893,llave_chica_mixta,train
-22.379414,-9.642902,llave_chica_mixta,train
-22.53301,-8.756444,llave_chica_mixta,test
-22.087864,-10.593302,llave_chica_mixta,train
-20.641222,-12.2248,llave_chica_mixta,train
-21.981249,-7.5350633,llave_chica_mixta,train
-21.803034,-12.172912,llave_chica_mixta,val
-22.142962,-9.435267,llave_chica_mixta,val
-20.408249,-11.638595,llave_chica_mixta,train
-21.125244,-10.308217,llave_chica_mixta,train
-21.399105,-10.274893,llave_chica_mixta,test
-21.437586,-10.167664,llave_chica_mixta,train
-21.929085,-9.52635,llave_chica_mixta,test
-22.040495,-9.621984,llave_chica_mixta,train
-21.841228,-8.282835,llave_chica_mixta,test
-21.978212,-11.87255,llave_chica_mixta,train
-20.920511,-10.834958,llave_chica_mixta,test
-21.861614,-9.45003,llave_chica_mixta,val
-22.023834,-9.47185,llave_chica_mixta,test
-20.155668,-9.514486,llave_chica_mixta,train
-20.114798,-10.6314335,llave_chica_mixta,train
-19.560083,-8.784697,llave_chica_mixta,train
-22.74793,-10.818263,llave_chica_mixta,test
-21.123962,-10.381508,llave_chica_mixta,val
-21.013107,-10.079345,llave_chica_mixta,train
-20.775791,-10.404824,llave_chica_mixta,train
-19.605652,-10.478215,llave_chica_mixta,train
-19.969244,-11.420716,llave_chica_mixta,train
-22.751154,-8.940408,llave_chica_mixta,train
-22.023708,-7.625286,llave_chica_mixta,train
-19.410069,-10.485137,llave_chica_mixta,test
-19.53369,-10.441702,llave_chica_mixta,train
-21.02581,-10.556614,llave_chica_mixta,train
-21.658506,-11.524195,llave_chica_mixta,test
-22.87835,-9.891506,llave_chica_mixta,train
-20.470676,-11.150358,llave_chica_mixta,train
-20.414871,-10.695119,llave_chica_mixta,train
-19.249077,-8.746344,llave_chica_mixta,train
-22.284334,-9.688062,llave_chica_mixta,train
-19.195898,-9.966337,llave_chica_mixta,train
-21.508139,-11.375593,llave_chica_mixta,train
-20.553083,-9.606149,llave_chica_mixta,val
-22.387716,-9.540655,llave_chica_mixta,train
-20.895565,-10.3038435,llave_chica_mixta,train
-21.615658,-11.178052,llave_chica_mixta,train
-22.967089,-10.916489,llave_chica_mixta,train
-21.651937,-10.554614,llave_chica_mixta,train
-21.447992,-10.366856,llave_chica_mixta,train
-21.275175,-11.572943,llave_chica_mixta,train
-21.980665,-9.319609,llave_chica_mixta,train
-22.145617,-9.475469,llave_chica_mixta,val
-22.659529,-9.835472,llave_chica_mixta,val
-23.128113,-9.682328,llave_chica_mixta,val
-21.4077,-11.012002,llave_chica_mixta,train
-21.66645,-11.153986,llave_chica_mixta,test
-21.677055,-11.013634,llave_chica_mixta,train
-21.419483,-10.653396,llave_chica_mixta,train
-19.50572,-10.42666,llave_chica_mixta,test
-18.846731,-9.8420725,llave_chica_mixta,val
-20.758385,-11.1256,llave_chica_mixta,val
-20.933352,-8.778811,llave_chica_mixta,train
-20.090815,-11.146483,llave_chica_mixta,train
-20.168365,-7.846747,llave_chica_mixta,train
-19.785988,-10.539639,llave_chica_mixta,val
-21.006174,-11.804332,llave_chica_mixta,train
-22.700714,-10.97034,llave_chica_mixta,train
-20.42345,-10.959719,llave_chica_mixta,train
-21.860544,-11.79349,llave_chica_mixta,train
-21.72145,-11.751462,llave_chica_mixta,train
-21.931185,-11.793403,llave_chica_mixta,train
-21.805248,-12.049527,llave_chica_mixta,train
-21.7845,-11.8242445,llave_chica_mixta,train
-22.133226,-7.575147,llave_chica_mixta,train
-21.831879,-12.092898,llave_chica_mixta,train
-23.262764,-10.439398,llave_chica_mixta,train
-22.15275,-9.004546,llave_chica_mixta,val
-19.995079,-7.434167,llave_chica_mixta,train
-22.362291,-8.645092,llave_chica_mixta,train
-21.895369,-9.754448,llave_chica_mixta,train
-21.711714,-10.686511,llave_chica_mixta,train
-21.532585,-10.989404,llave_chica_mixta,val
-23.132763,-10.502026,llave_chica_mixta,train
-20.436462,-8.224708,llave_chica_mixta,val
-21.869848,-8.797522,llave_chica_mixta,test
-20.761583,-11.28696,llave_chica_mixta,train
-22.795223,-9.403999,llave_chica_mixta,train
-22.629133,-9.56934,llave_chica_mixta,train
-21.58864,-11.99498,llave_chica_mixta,train
-20.616846,-11.735079,llave_chica_mixta,train
-21.477495,-10.526384,llave_chica_mixta,train
-21.922655,-11.564012,llave_chica_mixta,test
-18.648088,-9.605472,llave_chica_mixta,train
-23.354475,-10.615812,llave_chica_mixta,train
-23.058483,-10.396353,llave_chica_mixta,train
-22.49221,-9.600851,llave_chica_mixta,val
-21.8499,-12.128864,llave_chica_mixta,test
-23.672823,-9.234568,llave_chica_mixta,train
-23.483889,-9.621573,llave_chica_mixta,train
-22.365711,-11.165161,llave_chica_mixta,train
-21.438995,-11.62433,llave_chica_mixta,val
-21.17922,-10.129431,llave_chica_mixta,train
-20.949903,-11.412246,llave_chica_mixta,train
-21.653868,-10.014474,llave_chica_mixta,train
-18.910833,-9.834531,llave_chica_mixta,train
-21.814438,-10.106219,llave_chica_mixta,train
-23.615557,-9.379308,llave_chica_mixta,train
-21.681831,-11.77043,llave_chica_mixta,train
-22.11845,-10.453993,llave_chica_mixta,train
-21.696878,-10.942513,llave_chica_mixta,train
-19.191713,-8.586625,llave_chica_mixta,train
-21.879179,-10.103208,llave_chica_mixta,test
-22.159386,-8.226732,llave_chica_mixta,train
-22.886358,-10.225821,llave_chica_mixta,train
-22.090841,-7.657073,llave_chica_mixta,val
-21.642687,-11.37175,llave_chica_mixta,train
-20.13283,-10.737217,llave_chica_mixta,val
-20.661642,-11.347867,llave_chica_mixta,train
-21.894075,-11.765006,llave_chica_mixta,test
-22.184835,-10.872895,llave_chica_mixta,test
-21.417452,-10.225337,llave_chica_mixta,test
-22.944834,-10.152621,llave_chica_mixta,train
-21.71456,-10.06517,llave_chica_mixta,test
-23.522406,-9.450933,llave_chica_mixta,train
-21.94691,-12.133696,llave_chica_mixta,train
-21.271847,-10.704985,llave_chica_mixta,train
-22.053293,-7.9652205,llave_chica_mixta,train
-19.01357,-10.214504,llave_chica_mixta,train
-21.695042,-10.741239,llave_chica_mixta,train
-21.417006,-11.54984,llave_chica_mixta,train
-20.062326,-7.5894766,llave_chica_mixta,train
-21.849272,-11.899097,llave_chica_mixta,train
-22.995226,-10.479618,llave_chica_mixta,test
-22.620693,-8.642392,llave_chica_mixta,test
-21.788904,-11.977479,llave_chica_mixta,test
-22.404337,-9.477982,llave_chica_mixta,train
-20.210985,-9.40756,llave_chica_mixta,test
-21.682287,-12.111978,llave_chica_mixta,train
-20.871462,-10.67892,llave_chica_mixta,train
-22.766144,-10.41104,llave_chica_mixta,train
-21.282816,-9.924393,llave_chica_mixta,train
-20.939503,-11.310102,llave_chica_mixta,train
-21.90209,-7.474724,llave_chica_mixta,val
-21.665146,-12.253938,llave_chica_mixta,train
-21.791872,-10.484129,llave_chica_mixta,train
-22.718481,-10.424353,llave_chica_mixta,train
-19.352646,-8.536621,llave_chica_mixta,train
-21.704002,-7.4322777,llave_regulable,train
-23.310299,-10.51128,llave_regulable,train
-19.109257,-10.30408,llave_regulable,val
-21.981953,-11.634711,llave_regulable,train
-22.720623,-10.524823,llave_regulable,val
-21.913996,-9.217594,llave_regulable,train
-23.268063,-9.015055,llave_regulable,train
-21.788916,-7.384661,llave_regulable,val
-19.442852,-10.575662,llave_regulable,train
-20.743444,-10.950281,llave_regulable,val
-21.921227,-9.245713,llave_regulable,test
-23.68368,-9.34235,llave_regulable,train
-22.164959,-7.6182957,llave_regulable,train
-21.598545,-10.516707,llave_regulable,train
-21.358202,-11.727085,llave_regulable,val
-22.99353,-10.017408,llave_regulable,train
-19.577343,-9.201402,llave_regulable,train
-23.002846,-10.343397,llave_regulable,train
-23.174068,-10.082472,llave_regulable,train
-22.140993,-10.828991,llave_regulable,train
-20.787357,-10.898823,llave_regulable,train
-22.994896,-10.226709,llave_regulable,train
-22.778416,-9.495323,llave_regulable,test
-18.892319,-9.475553,llave_regulable,train
-21.919743,-11.438087,llave_regulable,train
-23.50719,-9.829103,llave_regulable,test
-23.354387,-9.788711,llave_regulable,test
-21.71305,-8.061072,llave_regulable,train
-21.855417,-9.163934,llave_regulable,train
-23.308075,-9.9934025,llave_regulable,val
-20.498875,-9.26491,llave_regulable,train
-23.519665,-9.822804,llave_regulable,train
-21.677748,-7.41282,llave_regulable,train
-22.49747,-10.696581,llave_regulable,val
-22.101534,-11.338745,llave_regulable,val
-21.59074,-12.233108,llave_regulable,test
-20.51484,-12.18263,llave_regulable,test
-21.832396,-7.433335,llave_regulable,test
-21.178295,-10.159161,llave_regulable,train
-23.249758,-9.960117,llave_regulable,train
-19.581835,-11.118163,llave_regulable,train
-20.928535,-10.978036,llave_regulable,train
-20.532978,-12.279394,llave_regulable,test
-22.77931,-11.30616,llave_regulable,train
-23.261944,-10.079948,llave_regulable,train
-23.237762,-10.125098,llave_regulable,test
-21.774246,-7.396834,llave_regulable,test
-21.08349,-11.940876,llave_regulable,val
-21.93062,-11.512521,llave_regulable,train
-21.92225,-10.583919,llave_regulable,train
-21.841213,-10.443981,llave_regulable,train
-23.2511,-9.993371,llave_regulable,val
-19.76559,-10.704332,llave_regulable,train
-22.304981,-11.24689,llave_regulable,train
-23.706806,-9.324981,llave_regulable,train
-22.869728,-9.463517,llave_regulable,train
-22.935652,-11.072016,llave_regulable,train
-21.506836,-12.205343,llave_regulable,train
-21.679628,-7.45437,llave_regulable,train
-19.228378,-8.804325,llave_regulable,test
-22.793394,-11.073637,llave_regulable,train
-18.86867,-10.01045,llave_regulable,train
-20.70462,-10.803107,llave_regulable,val
-20.98503,-9.914618,llave_regulable,train
-23.364635,-9.870235,llave_regulable,val
-21.146763,-8.25206,llave_regulable,train
-20.136711,-10.567297,llave_regulable,train
-20.202135,-10.493851,llave_regulable,test
-19.546726,-10.4730835,llave_regulable,test
-22.54712,-10.202124,llave_regulable,train
-21.666868,-7.249166,llave_regulable,train
-21.795567,-12.020963,llave_regulable,val
-22.466002,-9.478463,llave_regulable,train
-22.827326,-8.175262,llave_regulable,test
-19.384706,-11.142036,llave_regulable,train
-22.379103,-10.902691,llave_regulable,train
-20.436188,-12.188122,llave_regulable,train
-20.146614,-10.577132,llave_regulable,train
-22.142673,-7.576785,llave_regulable,val
-19.875746,-9.054094,llave_regulable,train
-22.233324,-11.407138,llave_regulable,train
-20.877876,-9.234112,llave_regulable,train
-21.016045,-7.723791,llave_regulable,train
-23.513,-9.915201,llave_regulable,train
-21.262081,-11.976172,llave_regulable,train
-21.524136,-10.7417145,llave_regulable,train
-21.859827,-10.683189,llave_regulable,train
-19.672318,-10.12749,llave_regulable,train
-23.7091,-9.3446865,llave_regulable,val
-23.0693,-9.674451,llave_regulable,test
-22.442982,-10.654692,llave_regulable,train
-20.795238,-9.9081955,llave_regulable,train
-19.442122,-11.037802,llave_regulable,train
-18.30732,-8.265679,llave_regulable,train
-21.07673,-10.868448,llave_regulable,test
-22.64843,-11.528014,llave_regulable,train
-23.130249,-9.473653,llave_regulable,train
-19.145975,-9.983225,llave_regulable,val
-20.664717,-8.1305895,llave_regulable,train
-20.437078,-12.141228,llave_regulable,test
-21.993309,-9.263072,llave_regulable,train
-19.834705,-9.424264,llave_regulable,val
-21.02534,-7.7228794,llave_regulable,train
-23.327696,-9.626324,llave_regulable,test
-19.063633,-9.318214,llave_regulable,train
-19.289562,-8.748451,llave_regulable,train
-21.192242,-12.208572,llave_regulable,test
-21.375387,-9.736797,llave_regulable,val
-23.082628,-10.508696,llave_regulable,train
-21.97337,-9.573399,llave_regulable,train
-20.076164,-10.679905,llave_regulable,test
-21.909111,-10.704992,llave_regulable,train
-23.560452,-9.772718,llave_regulable,train
-20.919188,-11.54355,llave_regulable,train
-23.497372,-9.910346,llave_regulable,test
-23.730158,-9.26353,llave_regulable,train
-20.289614,-9.29283,llave_regulable,train
-20.543312,-11.303655,llave_regulable,train
-22.929518,-8.413533,llave_regulable,train
-21.486973,-12.258906,llave_regulable,test
-20.665422,-10.997503,llave_regulable,train
-20.08676,-10.4450445,llave_regulable,train
-23.319569,-10.398108,llave_regulable,train
-19.389164,-11.0719385,llave_regulable,val
-22.07648,-10.915636,llave_regulable,train
-19.324236,-10.863964,llave_regulable,train
-21.678486,-10.234615,llave_regulable,train
-20.027544,-10.738236,llave_regulable,train
-22.805584,-8.233063,llave_regulable,train
-22.005728,-9.892347,llave_regulable,train
-19.424595,-11.082423,llave_regulable,val
-21.758966,-7.370029,llave_regulable,val
-21.897095,-7.3478107,llave_regulable,test
-22.159552,-9.301128,llave_regulable,test
-21.818287,-9.524638,llave_regulable,train
-20.499447,-12.018649,llave_regulable,train
-19.926468,-11.449921,llave_regulable,train
-22.653038,-8.620239,llave_regulable,train
-23.152002,-9.73452,llave_regulable,train
-21.442617,-12.2843275,llave_regulable,test
-18.885666,-9.373399,llave_regulable,test
-21.98469,-7.697864,llave_regulable,val
-22.600088,-8.877889,llave_regulable,train
-23.07469,-9.639152,llave_regulable,val
-21.820526,-10.4017935,llave_regulable,train
-21.385145,-12.030497,llave_regulable,train
-22.71881,-8.1236515,llave_regulable,val
-20.68445,-10.838369,llave_regulable,test
-21.926168,-10.559819,llave_regulable,train
-19.268782,-10.03498,llave_regulable,train
-22.80833,-9.794984,llave_regulable,train
-21.406376,-8.846002,llave_regulable,train
-22.639673,-9.9559965,llave_regulable,train
-22.951801,-10.063174,llave_regulable,train
-19.051466,-9.807192,llave_regulable,train
-19.074764,-9.947725,llave_regulable,train
-22.746931,-8.2853565,llave_regulable,train
-19.193666,-8.630353,llave_regulable,train
-23.31742,-10.381977,llave_regulable,train
-21.92271,-7.2538223,llave_regulable,train
-22.73699,-10.6622305,llave_regulable,train
-19.66858,-11.096618,llave_regulable,train
-22.859823,-8.281095,llave_regulable,train
-22.78076,-8.297932,llave_regulable,test
-23.276964,-10.039713,llave_regulable,train
-20.543678,-9.723583,llave_regulable,train
-22.76162,-8.323276,llave_regulable,train
-23.504261,-10.290668,llave_regulable,train
-21.173582,-11.647872,llave_regulable,train
-21.947397,-10.985699,llave_regulable,val
-20.82892,-11.790514,llave_regulable,test
-22.922134,-8.309481,llave_regulable,val
-21.69665,-9.080154,llave_regulable,train
-21.961044,-9.706621,llave_regulable,val
-19.502138,-10.419643,llave_regulable,train
-23.042492,-9.891291,llave_regulable,train
-22.97175,-10.688833,llave_regulable,train
-23.001001,-9.6790905,llave_regulable,train
-22.735956,-9.986037,llave_regulable,train
-20.736027,-12.241066,llave_regulable,train
-20.484734,-12.18214,llave_regulable,val
-23.274761,-10.511774,llave_regulable,test
-23.297573,-10.537065,llave_regulable,val
-23.005133,-10.599018,llave_regulable,train
-23.29038,-10.452116,llave_regulable,train
-20.325132,-10.191349,llave_regulable,train
-21.302591,-9.968217,llave_regulable,train
-21.510666,-10.127425,llave_regulable,train
-23.082556,-10.676634,llave_regulable,train
-22.944296,-10.82473,llave_regulable,train
-20.58206,-10.849247,llave_regulable,train
-21.965109,-9.343385,llave_regulable,test
-20.260141,-8.866565,llave_regulable,train
-20.71927,-9.567365,llave_regulable,train
-21.907398,-7.200963,llave_regulable,val
-23.547102,-9.02858,llave_regulable,train
-19.978405,-9.275547,llave_regulable,train
-19.672976,-9.949044,llave_regulable,train
-19.37224,-8.627284,llave_regulable,train
-20.537674,-11.667184,llave_regulable,train
-20.458557,-12.269713,llave_regulable,train
-20.478495,-9.613952,llave_regulable,train
-20.41877,-10.068171,llave_regulable,val
-21.76005,-11.517384,pelacables,train
-22.40853,-11.40625,pelacables,train
-23.521662,-10.456132,pelacables,train
-20.083662,-11.0370035,pelacables,test
-23.669619,-9.27752,pelacables,train
-22.691858,-10.32525,pelacables,train
-22.936174,-10.351927,pelacables,val
-21.597374,-10.313869,pelacables,train
-19.910011,-7.452362,pelacables,test
-20.275198,-10.459945,pelacables,train
-19.903305,-11.096335,pelacables,train
-18.742018,-9.913826,pelacables,train
-22.094624,-10.444605,pelacables,train
-22.454893,-9.817463,pelacables,test
-22.39215,-10.745354,pelacables,train
-19.84666,-10.701458,pelacables,train
-22.135307,-8.405216,pelacables,train
-21.951687,-7.335122,pelacables,train
-20.80073,-10.093236,pelacables,val
-21.820354,-8.925091,pelacables,train
-19.229797,-10.217306,pelacables,train
-21.471443,-9.245549,pelacables,test
-22.888224,-11.187152,pelacables,val
-21.373625,-8.268867,pelacables,test
-20.54211,-7.677822,pelacables,test
-21.419506,-8.231164,pelacables,val
-23.355473,-10.030795,pelacables,train
-23.404518,-10.356962,pelacables,train
-21.57564,-9.279555,pelacables,test
-22.70265,-11.321453,pelacables,train
-19.540457,-8.770347,pelacables,train
-19.82281,-8.6036,pelacables,train
-19.930336,-10.399845,pelacables,val
-20.155697,-10.379114,pelacables,train
-22.765612,-9.934722,pelacables,train
-22.294867,-9.161892,pelacables,train
-23.510006,-10.584582,pelacables,test
-23.479528,-10.753448,pelacables,val
-21.246256,-9.6531925,pelacables,train
-22.551857,-11.20335,pelacables,test
-18.716938,-7.311939,pelacables,test
-22.495813,-9.90932,pelacables,test
-22.121344,-10.677302,pelacables,train
-22.636213,-9.818144,pelacables,train
-22.664034,-9.6778755,pelacables,train
-22.625723,-8.335458,pelacables,train
-21.773052,-10.643658,pelacables,train
-18.728945,-7.3771906,pelacables,train
-21.468452,-11.367154,pelacables,train
-22.183283,-11.081951,pelacables,train
-21.139591,-10.827605,pelacables,train
-21.485394,-10.499463,pelacables,train
-22.449179,-11.233603,pelacables,train
-22.471615,-11.727672,pelacables,train
-22.314777,-10.671111,pelacables,train
-19.841778,-7.453662,pelacables,val
-20.302261,-9.244814,pelacables,train
-21.517597,-8.67064,pelacables,train
-20.621246,-8.445681,pelacables,test
-22.232338,-11.281114,pelacables,train
-22.409573,-11.231753,pelacables,val
-22.38482,-11.321451,pelacables,train
-19.89925,-7.026412,pelacables,train
-21.979418,-9.876798,pelacables,train
-23.816534,-9.399653,pelacables,train
-22.699255,-9.759862,pelacables,train
-20.047396,-10.297265,pelacables,train
-22.174967,-11.727845,pelacables,train
-21.387838,-7.716537,pelacables,val
-21.668085,-9.682269,pelacables,test
-21.77305,-12.223469,pelacables,train
-20.725029,-9.929159,pelacables,train
-21.491163,-7.396618,pelacables,val
-23.16171,-8.956059,pelacables,train
-22.716974,-9.201544,pelacables,test
-19.846407,-9.68433,pelacables,train
-20.59871,-10.108317,pelacables,train
-21.168726,-9.107382,pelacables,train
-22.621853,-10.7903805,pelacables,train
-20.802694,-10.143507,pelacables,train
-22.268684,-11.492072,pelacables,test
-22.00828,-11.487995,pelacables,train
-19.838503,-10.97713,pelacables,train
-19.605679,-11.241067,pelacables,train
-19.914717,-11.452844,pelacables,test
-19.335047,-11.069524,pelacables,test
-22.623192,-10.164626,pelacables,train
-21.330633,-10.447515,pelacables,val
-22.159426,-8.4246855,pelacables,train
-20.818962,-10.17221,pelacables,val
-21.31878,-9.909543,pelacables,train
-21.38338,-8.479873,pelacables,train
-19.455345,-9.080242,pelacables,train
-20.526495,-7.6110477,pelacables,train
-21.938414,-8.046256,pelacables,train
-22.12789,-8.321147,pelacables,val
-23.570478,-10.577328,pelacables,train
-21.537664,-10.454115,pelacables,test
-20.460468,-12.090171,pelacables,train
-22.153952,-7.7075877,pelacables,test
-21.35207,-9.136744,pelacables,train
-22.680683,-11.238238,pelacables,train
-19.33746,-8.630636,pelacables,test
-22.45538,-8.444435,pelacables,train
-23.086754,-9.46208,pelacables,val
-21.612324,-9.603758,pelacables,train
-22.104353,-11.440948,pelacables,train
-22.031355,-11.364415,pelacables,test
-23.37934,-9.859423,pelacables,test
-21.721941,-11.018218,pelacables,train
-21.561491,-9.127321,pelacables,train
-21.60805,-11.774682,pelacables,val
-22.694336,-11.239696,pelacables,val
-22.744595,-11.365464,pelacables,test
-19.26811,-8.714564,pelacables,test
-19.215677,-8.69316,pelacables,train
-19.882477,-7.5189137,pelacables,train
-22.127798,-8.241691,pelacables,val
-23.473598,-10.754532,pelacables,train
-21.155312,-11.720653,pelacables,test
-21.806387,-11.095552,pelacables,train
-21.969496,-11.107554,pelacables,train
-22.00182,-11.085152,pelacables,train
-21.642574,-8.515656,pelacables,train
-20.768402,-10.141875,pelacables,train
-18.710096,-9.643543,pelacables,train
-22.64687,-9.377639,pelacables,train
-21.72555,-8.822486,pelacables,test
-21.463604,-8.278382,pelacables,val
-21.39504,-8.182105,pelacables,train
-21.127104,-10.2304735,pelacables,train
-19.13738,-8.573861,pelacables,val
-22.506065,-10.308708,pelacables,train
-21.313557,-11.863371,pelacables,train
-21.968325,-10.208995,pelacables,train
-22.657642,-9.660414,pelacables,train
-22.105574,-9.199187,pelacables,train
-23.338886,-10.191149,pelacables,train
-21.798326,-9.220629,pelacables,train
-23.477938,-10.710329,pelacables,val
-19.690306,-10.512366,pelacables,train
-22.844496,-9.890868,pelacables,val
-23.557426,-10.554644,pelacables,val
-20.916351,-10.099187,pelacables,train
-21.511745,-9.84193,pelacables,train
-20.75882,-11.756652,pelacables,test
-20.609634,-11.723278,pelacables,val
-22.39181,-9.241396,pelacables,train
-22.719753,-11.2279625,pelacables,train
-19.431799,-8.705751,pelacables,val
-21.735285,-11.817102,pelacables,train
-19.985142,-10.046055,pelacables,train
-22.683905,-9.871535,pelacables,val
-18.331032,-8.237637,pelacables,test
-21.12397,-11.419863,pelacables,train
-21.600521,-8.289366,pelacables,train
-22.34315,-8.485069,pelacables,train
-19.411442,-8.64718,pelacables,test
-19.3254,-8.965205,pelacables,val
-20.480116,-10.87982,pelacables,train
-19.617529,-9.954899,pelacables,val
-20.82909,-10.294626,pelacables,train
-20.993177,-10.3776865,pelacables,train
-22.895836,-9.178858,pelacables,val
-22.573969,-11.251199,pelacables,train
-21.266712,-10.372599,pelacables,train
-23.281208,-10.063818,pelacables,train
-21.736189,-12.088026,pelacables,val
-21.052153,-10.479264,pelacables,train
-22.362185,-9.633412,pelacables,val
-22.821777,-11.243751,pelacables,train
-22.510548,-10.562819,pelacables,train
-20.838226,-11.046907,pelacables,train
-22.352922,-9.1373415,pelacables,train
-22.337578,-9.312595,pelacables,train
-19.233353,-8.763095,pelacables,train
-22.091497,-11.758891,pelacables,train
-21.396393,-11.533293,pelacables,train
-20.973726,-11.752106,pelacables,train
-19.784779,-8.974463,pelacables,train
-22.204176,-11.47928,pelacables,train
-22.19309,-11.633245,pelacables,train
-22.68008,-9.482246,pelacables,train
-21.906189,-11.747469,pelacables,train
-22.707355,-10.388889,pelacables,train
-20.494038,-12.178721,pelacables,train
-20.007032,-9.774894,pelacables,train
-20.076832,-8.785883,pelacables,train
-22.344072,-10.022593,pelacables,train
-22.041857,-7.764887,pelacables,train
-22.277374,-8.940924,pelacables,train
-21.443216,-11.65286,pelacables,train
-19.392143,-7.5868955,pelacables,train
-22.35828,-11.432363,pelacables,train
-20.224134,-11.230482,pelacables,test
-22.4279,-9.926,pelacables,train
-22.324692,-11.001706,pelacables,train
-20.80891,-11.4697075,pelacables,train
-22.170187,-11.976794,pelacables,train
-20.919685,-9.365275,pelacables,val
-22.393684,-9.35679,pelacables,train
-22.175056,-9.483811,pelacables,train
-21.500517,-9.679851,wincha,val
-20.089245,-9.906297,wincha,train
-20.840765,-9.212554,wincha,test
-21.11532,-8.407013,wincha,train
-22.397348,-11.4362,wincha,train
-20.96363,-9.511477,wincha,train
-21.034054,-10.745483,wincha,train
-20.209505,-8.128835,wincha,train
-21.961687,-8.545519,wincha,train
-20.662527,-10.754663,wincha,test
-19.919952,-7.892819,wincha,train
-20.027138,-7.581333,wincha,train
-21.562763,-9.624644,wincha,train
-22.460701,-10.800537,wincha,train
-22.829954,-10.67888,wincha,train
-21.32492,-8.673818,wincha,test
-20.456417,-10.670092,wincha,train
-20.760168,-10.68245,wincha,val
-21.274868,-9.000569,wincha,train
-21.30882,-9.285462,wincha,train
-20.839819,-9.600452,wincha,val
-20.907854,-9.575504,wincha,train
-20.580593,-10.682857,wincha,train
-20.072813,-7.5125356,wincha,train
-22.40016,-8.250016,wincha,train
-21.381363,-8.977303,wincha,train
-23.027058,-10.706734,wincha,train
-20.65301,-11.089023,wincha,train
-22.38612,-11.0254965,wincha,train
-19.947735,-7.5418386,wincha,val
-22.834297,-10.395325,wincha,train
-20.817003,-9.233482,wincha,train
-18.632362,-9.979154,wincha,train
-21.558224,-7.6344132,wincha,train
-21.13967,-8.60157,wincha,train
-21.971685,-9.033421,wincha,val
-22.671198,-8.047379,wincha,test
-20.757177,-9.071223,wincha,train
-20.701725,-10.786326,wincha,val
-18.152515,-6.4102883,wincha,train
-18.142958,-6.362153,wincha,val
-20.803793,-8.216905,wincha,train
-20.154144,-7.7954755,wincha,val
-20.776703,-9.308842,wincha,train
-21.80773,-10.701858,wincha,val
-21.140453,-8.406764,wincha,train
-21.391064,-9.502007,wincha,train
-20.800344,-10.839474,wincha,train
-20.261251,-7.9302964,wincha,test
-22.529655,-9.715684,wincha,train
-22.490381,-10.552794,wincha,train
-22.275246,-10.503446,wincha,val
-22.492733,-8.911334,wincha,val
-22.768644,-11.069789,wincha,train
-20.680004,-10.6878605,wincha,train
-20.03986,-7.7168045,wincha,train
-17.9748,-7.4714613,wincha,train
-23.161531,-10.899212,wincha,val
-19.953375,-6.667992,wincha,train
-21.181866,-8.587408,wincha,train
-20.769247,-9.295407,wincha,val
-21.10285,-8.388679,wincha,test
-20.195847,-7.941223,wincha,val
-19.959156,-7.4597607,wincha,train
-21.456549,-9.748141,wincha,test
-20.851776,-9.295516,wincha,train
-20.471437,-9.623406,wincha,train
-21.13107,-8.409841,wincha,test
-23.417994,-10.963795,wincha,train
-20.553999,-10.533044,wincha,train
-20.18562,-7.9794035,wincha,train
-20.78068,-10.505546,wincha,train
-21.042553,-10.310412,wincha,test
-20.943659,-9.42532,wincha,train
-21.745077,-9.791178,wincha,train
