class_name,roc_auc
alicate_corte,0.8667347832433221
calibrador,0.9409090909090909
cutter,0.8665165165165166
destornillador_chico_plano,0.9033717705444461
llave_chica_mixta,0.9790069138906348
llave_regulable,0.8162312071230478
pelacables,0.8912912912912914
wincha,0.9696696696696697
