class_name,roc_auc
alicate_corte,0.9608086410742958
calibrador,0.9715198863636364
cutter,0.9765015015015015
destornillador_chico_plano,0.9594949642387972
llave_chica_mixta,0.9973601508485229
llave_regulable,0.9637279229309591
pelacables,0.9228978978978978
wincha,0.9689189189189189
